statement_id,Link,Publication Date,Entities,Annual Revenue,Industry Sectors,Countries
11020,https://modernslaveryregister.gov.au/statements/11020/,17/02/2023 15:43,"['CHICHESTER METALS PTY LTD (83 109 264 262), FMG SOLOMON PTY LTD (95 128 959 179), FORTESCUE METALS GROUP LTD (57 002 594 872), THE PILBARA INFRASTRUCTURE PTY LTD (52 103 096 340)']",1BN+,"['Mining, metals, chemicals and resources (including oil and gas)']",['Australia']
11023,https://modernslaveryregister.gov.au/statements/11023/,20/02/2023 9:41,['HBF HEALTH LIMITED (11 126 884 786)'],150-200M,"['Financial, insurance and real estate activities\nHealthcare and pharmaceuticals']",['Australia']
11025,https://modernslaveryregister.gov.au/statements/11025/,17/02/2023 15:42,['BITUMEN IMPORTERS AUSTRALIA PTY LTD (12 141 170 658)'],100-150M,"['Construction, civil engineering and building products']",['Australia']
11028,https://modernslaveryregister.gov.au/statements/11028/,20/02/2023 10:03,['Panasonic Avionics Corporation'],900M-1BN,['Other'],['United States of America']
11030,https://modernslaveryregister.gov.au/statements/11030/,17/02/2023 15:51,['PROSPA GROUP LIMITED (13 625 648 722)'],150-200M,"['Financial, insurance and real estate activities']",['Australia']
11032,https://modernslaveryregister.gov.au/statements/11032/,17/02/2023 15:52,['RETAIL HOLDINGS PTY. LTD. (71 093 246 032)'],350-400M,"['Fashion, textiles, apparel and luxury goods']",['Australia']
11036,https://modernslaveryregister.gov.au/statements/11036/,20/02/2023 9:27,"['HYDRO ALUMINIUM AUSTRALIA PTY LTD (42 001 872 215), Norsk Hydro ASA']",1BN+,"['Mining, metals, chemicals and resources (including oil and gas)']",['Norway']
11037,https://modernslaveryregister.gov.au/statements/11037/,17/02/2023 15:43,['CENTREPOINT ALLIANCE LIMITED (72 052 507 507)'],200-250M,"['Financial, insurance and real estate activities']",['Australia']
11038,https://modernslaveryregister.gov.au/statements/11038/,20/02/2023 9:41,['WARAKIRRI 2 PTY. LTD. (98 064 530 454)'],100-150M,"['Food and beverages, agriculture and fishing']",['Australia']
11039,https://modernslaveryregister.gov.au/statements/11039/,17/02/2023 15:52,['Resourceco Holdings Pty Ltd (64 107 343 288)'],250-300M,"['Waste management and recycling\nTransportation, logistics, and storage']",['Australia']
11042,https://modernslaveryregister.gov.au/statements/11042/,17/02/2023 15:45,['COMMONWEALTH SUPERANNUATION CORPORATION (48 882 817 243)'],150-200M,['Government Sector'],['Australia']
11044,https://modernslaveryregister.gov.au/statements/11044/,20/02/2023 9:57,['ECHUCA REGIONAL HEALTH (30 490 690 530)'],100-150M,['Healthcare and pharmaceuticals'],['Australia']
11045,https://modernslaveryregister.gov.au/statements/11045/,20/02/2023 9:27,['HORTICULTURE INNOVATION AUSTRALIA LIMITED (71 602 100 149)'],150-200M,"['Food and beverages, agriculture and fishing\nEducation and research\nCharitable / not-for-profit activities']",['Australia']
11046,https://modernslaveryregister.gov.au/statements/11046/,20/02/2023 9:41,['Northern SEQ Distributor - Retailer Authority (89 791 717 472)'],700-800M,"['Utilities: gas, water and electricity']",['Australia']
11048,https://modernslaveryregister.gov.au/statements/11048/,17/02/2023 15:45,['CONTAINER EXCHANGE (QLD) LIMITED (90 622 570 209)'],400-450M,['Waste management and recycling'],['Australia']
11049,https://modernslaveryregister.gov.au/statements/11049/,17/02/2023 15:42,['BORAL LIMITED (13 008 421 761)'],1BN+,"['Construction, civil engineering and building products']",['Australia']
11050,https://modernslaveryregister.gov.au/statements/11050/,17/02/2023 15:47,['GLOBE INTERNATIONAL LIMITED (65 007 066 033)'],250-300M,"['Fashion, textiles, apparel and luxury goods']",['Australia']
11053,https://modernslaveryregister.gov.au/statements/11053/,20/02/2023 9:41,"[""SHADFORTH'S CIVIL PTY LTD (68 162 606 377)""]",450-500M,"['Construction, civil engineering and building products']",['Australia']
11055,https://modernslaveryregister.gov.au/statements/11055/,17/02/2023 15:48,"['LENDLEASE CORPORATION LIMITED (32 000 226 228), LENDLEASE RESPONSIBLE ENTITY LIMITED (72 122 883 185)']",1BN+,"['Financial, insurance and real estate activities']",['Australia']
11059,https://modernslaveryregister.gov.au/statements/11059/,17/02/2023 15:42,['BAPTISTCARE NSW & ACT (90 000 049 525)'],350-400M,['Healthcare and pharmaceuticals\nCharitable / not-for-profit activities'],['Australia']
11060,https://modernslaveryregister.gov.au/statements/11060/,14/03/2023 9:12,['WESTLAB PTY LTD (71 606 662 113)'],500-600M,['Healthcare and pharmaceuticals'],['Australia']
11064,https://modernslaveryregister.gov.au/statements/11064/,17/02/2023 15:40,"['Aston Coal 2 Pty Ltd (14 139 472 567), Narrabri Coal Pty Ltd (76 107 813 963), Whitehaven Coal Limited (68 124 425 396), Whitehaven Coal Mining Limited (65 086 426 253)']",1BN+,"['Mining, metals, chemicals and resources (including oil and gas)']",['Australia']
11065,https://modernslaveryregister.gov.au/statements/11065/,17/02/2023 15:52,['RETAIL EMPLOYEES SUPERANNUATION PTY. LIMITED (39 001 987 739)'],1BN+,"['Financial, insurance and real estate activities']",['Australia']
11066,https://modernslaveryregister.gov.au/statements/11066/,17/02/2023 15:51,"['PERTH AIRPORT DEVELOPMENT GROUP PTY LTD (53 076 286 630), PERTH AIRPORT PTY LTD (24 077 153 130)']",700-800M,"['Transportation, logistics, and storage']",['Australia']
11069,https://modernslaveryregister.gov.au/statements/11069/,17/02/2023 15:40,['ASSOCIATED RETAILERS LIMITED (42 004 520 030)'],200-250M,"['Fashion, textiles, apparel and luxury goods']",['Australia']
11072,https://modernslaveryregister.gov.au/statements/11072/,17/02/2023 15:50,['METRO TRAINS MELBOURNE PTY. LTD. (43 136 429 948)'],1BN+,"['Transportation, logistics, and storage']",['Australia']
11073,https://modernslaveryregister.gov.au/statements/11073/,17/02/2023 15:52,"['SALVATION ARMY HOUSING (59 608 346 934), SALVATION ARMY HOUSING (VICTORIA) (85 133 724 651), Salvos Legal (Humanitarian) Limited (36 147 212 940), Salvos Legal Limited (14 147 213 214), THE SALVATION ARMY (AUSTRALIA) REDRESS LIMITED (94 628 594 294), THE SALVATION ARMY COMMUNITY HOUSING SERVICE (47 152 257 728), The Trustee for THE SALVATION ARMY (NSW) PROPERTY TRUST (57 507 607 457), The Trustee for THE SALVATION ARMY (NT) PROPERTY TRUST (65 906 613 779), The Trustee for THE SALVATION ARMY (QLD) PROPERTY TRUST (32 234 126 186), The Trustee for THE SALVATION ARMY (SA) PROPERTY TRUST (13 320 346 330), The Trustee for THE SALVATION ARMY (TASMANIA) PROPERTY TRUST (94 917 169 560), The Trustee for THE SALVATION ARMY (VICTORIA) PROPERTY TRUST (64 472 238 844), The Trustee for THE SALVATION ARMY (WA) PROPERTY TRUST (25 878 329 270)']",900M-1BN,['Charitable / not-for-profit activities'],['Australia']
11075,https://modernslaveryregister.gov.au/statements/11075/,20/02/2023 9:41,['BKI INVESTMENT COMPANY LIMITED (23 106 719 868)'],100-150M,"['Financial, insurance and real estate activities']",['Australia']
11076,https://modernslaveryregister.gov.au/statements/11076/,17/02/2023 15:43,['COAL MINING INDUSTRY (LONG SERVICE LEAVE FUNDING) CORPORATION (12 039 670 644)'],100-150M,"['Mining, metals, chemicals and resources (including oil and gas)']",['Australia']
11077,https://modernslaveryregister.gov.au/statements/11077/,20/02/2023 9:41,['VGW HOLDINGS LIMITED (36 147 193 511)'],700-800M,"['Media, publishing, arts and entertainment']",['Australia']
11078,https://modernslaveryregister.gov.au/statements/11078/,20/02/2023 9:23,['MICROSOFT PTY LTD (29 002 589 460)'],1BN+,['Information technology and telecommunication'],['United States of America']
11084,https://modernslaveryregister.gov.au/statements/11084/,17/02/2023 15:42,['BANKSTOWN DISTRICT SPORTS CLUB LTD (88 000 243 916)'],100-150M,"['Food and beverages, agriculture and fishing\nConsumer services, including accommodation, hospitality, tourism and leisure']",['Australia']
11085,https://modernslaveryregister.gov.au/statements/11085/,17/02/2023 15:43,"['BRISBANE BMW BODYSHOP PTY LTD (29 095 157 529), LMM HOLDINGS PTY LIMITED (25 089 545 853), SIME DARBY AUTOMOBILES PTY LTD (26 000 426 282), SIME DARBY FLEET SERVICES PTY LTD (16 008 730 390), Sime Darby Motors Group (Australia) Pty Limited (65 134 394 442), SIME DARBY MOTORS RETAIL AUSTRALIA PTY LIMITED (37 158 278 883), SIME DARBY MOTORS WHOLESALE AUSTRALIA PTY LIMITED (58 116 052 754), TRANSPORT ENGINEERING SOLUTIONS PTY LTD (37 006 368 583)']",700-800M,"['Automotive, machinery and heavy electrical equipment']",['Australia']
11088,https://modernslaveryregister.gov.au/statements/11088/,17/02/2023 15:42,['BEYOND BANK AUSTRALIA LIMITED (15 087 651 143)'],200-250M,"['Financial, insurance and real estate activities']",['Australia']
11090,https://modernslaveryregister.gov.au/statements/11090/,17/02/2023 15:53,"['SHINE JUSTICE LTD (93 162 817 905), SHINE LAWYERS PTY LTD (86 134 702 757)']",350-400M,"['Professional and administrative services and supplies, including legal, consulting and accounting services']",['Australia']
11094,https://modernslaveryregister.gov.au/statements/11094/,17/02/2023 15:45,"['DISCOVERY HOLIDAY PARKS PTY LIMITED (50 111 782 846), Discovery Parks Holdings Pty Limited (61 127 847 269)']",250-300M,"['Consumer services, including accommodation, hospitality, tourism and leisure']",['Australia']
11095,https://modernslaveryregister.gov.au/statements/11095/,17/02/2023 15:42,"['AVENG AUSTRALIA HOLDINGS PTY LTD (33 108 058 331), BUILT ENVIRONS PTY. LTD. (74 008 125 111), MCCONNELL DOWELL CONSTRUCTORS (AUST) PTY LTD (71 002 929 017), MCCONNELL DOWELL CORPORATION LIMITED (11 008 444 880), MCCONNELL DOWELL HOLDINGS PTY. LIMITED (87 003 207 270)']",1BN+,"['Construction, civil engineering and building products']",['Australia']
11097,https://modernslaveryregister.gov.au/statements/11097/,17/02/2023 15:42,['Bartier Perry Pty Limited (30 124 690 053)'],0-99M,"['Professional and administrative services and supplies, including legal, consulting and accounting services']",['Australia']
11098,https://modernslaveryregister.gov.au/statements/11098/,17/02/2023 15:53,['SEVEN WEST MEDIA LIMITED (91 053 480 845)'],1BN+,"['Media, publishing, arts and entertainment']",['Australia']
11099,https://modernslaveryregister.gov.au/statements/11099/,17/02/2023 15:47,['HEALTH PARTNERS LIMITED (43 128 282 904)'],200-250M,"['Financial, insurance and real estate activities']",['Australia']
11101,https://modernslaveryregister.gov.au/statements/11101/,17/02/2023 15:46,['FREQUENCY INFRASTRUCTURE AUSTRALIA HOLDINGS PTY LTD (27 136 262 952)'],400-450M,['Information technology and telecommunication'],['Australia']
11102,https://modernslaveryregister.gov.au/statements/11102/,20/02/2023 9:41,['BG&E PTY LIMITED (67 150 804 603)'],100-150M,"['Construction, civil engineering and building products']",['Australia']
11104,https://modernslaveryregister.gov.au/statements/11104/,17/02/2023 15:47,['HARE & FORBES PTY LTD (96 000 286 957)'],150-200M,"['Automotive, machinery and heavy electrical equipment']",['Australia']
11105,https://modernslaveryregister.gov.au/statements/11105/,17/02/2023 15:43,['COBILD PTY LTD (91 071 656 883)'],100-150M,"['Construction, civil engineering and building products']",['Australia']
11106,https://modernslaveryregister.gov.au/statements/11106/,17/02/2023 15:40,['AUSTRALIAN HEALTH & NUTRITION ASSOCIATION LIMITED (63 096 452 872)'],Unknown,"['Food and beverages, agriculture and fishing']",['Australia']
11109,https://modernslaveryregister.gov.au/statements/11109/,17/02/2023 15:47,['ISELECT LIMITED (48 124 302 932)'],0-99M,['Other'],['Australia']
11111,https://modernslaveryregister.gov.au/statements/11111/,17/02/2023 15:50,['MONDIUM PTY LTD (14 614 369 023)'],100-150M,"['Mining, metals, chemicals and resources (including oil and gas)\nConstruction, civil engineering and building products']",['Australia']
11112,https://modernslaveryregister.gov.au/statements/11112/,17/02/2023 15:45,"['CORDINA CHICKEN FARMS PTY LTD (29 003 058 428), CORDINA FOODS PTY LTD (17 002 429 825)']",250-300M,"['Food and beverages, agriculture and fishing']",['Australia']
11113,https://modernslaveryregister.gov.au/statements/11113/,17/02/2023 15:40,['ARDENT LEISURE GROUP LIMITED (51 628 881 603)'],600-700M,"['Consumer services, including accommodation, hospitality, tourism and leisure']",['Australia']
11114,https://modernslaveryregister.gov.au/statements/11114/,17/02/2023 15:48,"['MAINBRACE CONSTRUCTIONS PTY LIMITED (45 002 970 658), MAINBRACE CONSTRUCTIONS (QLD) PTY LIMITED (47 131 334 159)']",200-250M,"['Construction, civil engineering and building products']",['Australia']
11115,https://modernslaveryregister.gov.au/statements/11115/,17/02/2023 15:45,['CRICKET AUSTRALIA (53 006 089 130)'],350-400M,"['Media, publishing, arts and entertainment']",['Australia']
11116,https://modernslaveryregister.gov.au/statements/11116/,20/02/2023 9:52,"['COG FINANCIAL SERVICES LIMITED (58 100 854 788), PLATFORM CONSOLIDATED GROUP PTY LTD (46 609 245 981)']",450-500M,"['Financial, insurance and real estate activities']",['Australia']
11117,https://modernslaveryregister.gov.au/statements/11117/,17/02/2023 15:42,['Australia Pacific Airports Corporation (89 069 775 266)'],500-600M,"['Construction, civil engineering and building products\nTransportation, logistics, and storage']",['Australia']
11121,https://modernslaveryregister.gov.au/statements/11121/,17/02/2023 15:47,['GOODSTART EARLY LEARNING LTD (69 139 967 794)'],1BN+,['Charitable / not-for-profit activities'],['Australia']
11125,https://modernslaveryregister.gov.au/statements/11125/,17/02/2023 15:43,"['Cochlear German Holdings Pty Limited (34 134 635 251), COCHLEAR LIMITED (96 002 618 073)']",1BN+,['Healthcare and pharmaceuticals'],['Australia']
11126,https://modernslaveryregister.gov.au/statements/11126/,17/02/2023 15:51,['PINNACLE INVESTMENT MANAGEMENT GROUP LIMITED (22 100 325 184)'],0-99M,"['Financial, insurance and real estate activities']",['Australia']
11128,https://modernslaveryregister.gov.au/statements/11128/,17/02/2023 15:38,['ALLKEM LIMITED (31 112 589 910)'],1BN+,"['Mining, metals, chemicals and resources (including oil and gas)']",['Argentina']
11129,https://modernslaveryregister.gov.au/statements/11129/,20/02/2023 9:41,"['INVICTA BUS SERVICES PTY. LTD. (44 134 696 558), IVANHOE BUS COMPANY PROPRIETARY LIMITED (57 004 367 962), Peninsula Transit Pty Ltd (64 153 091 662), PORTSEA PASSENGER SERVICE PTY LIMITED (51 004 237 450), The Trustee for MOORABBIN TRANSIT UNIT TRUST (24 037 825 151), The Trustee for Ventura Bus Lines As Trustee for BARRIE WARREN UNIT TRUST (99 425 365 630), US BUS LINES UNIT TRUST (74 622 621 199), VENTURA MOTORS PROPRIETARY LIMITED (67 004 235 518), VENTURA TRANSIT PTY LTD (68 153 091 680)']",0-99M,"['Automotive, machinery and heavy electrical equipment\nTransportation, logistics, and storage']",['Australia']
11130,https://modernslaveryregister.gov.au/statements/11130/,20/02/2023 9:57,['Hofmann Engineering Pty Ltd (39 114 806 969)'],150-200M,"['Automotive, machinery and heavy electrical equipment']",['Australia']
11131,https://modernslaveryregister.gov.au/statements/11131/,20/02/2023 9:41,['G.J. & K. CLEANING SERVICES PTY. LIMITED (64 006 418 908)'],200-250M,"['Construction, civil engineering and building products\nCleaning and security services']",['Australia']
11133,https://modernslaveryregister.gov.au/statements/11133/,17/02/2023 15:48,['LANDCOM (79 268 260 688)'],150-200M,"['Construction, civil engineering and building products']",['Australia']
11134,https://modernslaveryregister.gov.au/statements/11134/,20/02/2023 9:41,['PARKVIEW CONSTRUCTIONS PTY. LIMITED (41 078 064 963)'],250-300M,"['Construction, civil engineering and building products']",['Australia']
11136,https://modernslaveryregister.gov.au/statements/11136/,17/02/2023 15:51,['PRIME SUPER PTY LIMITED (81 067 241 016)'],0-99M,"['Financial, insurance and real estate activities']",['Australia']
11137,https://modernslaveryregister.gov.au/statements/11137/,17/02/2023 15:47,['HARRIS FARM MARKETS PTY LTD (79 093 040 754)'],600-700M,"['Food and beverages, agriculture and fishing']",['Australia']
11138,https://modernslaveryregister.gov.au/statements/11138/,17/02/2023 15:46,['FRIENDLY SOCIETY MEDICAL ASSOCIATION LIMITED (69 088 347 602)'],250-300M,['Cosmetics and toiletries\nHealthcare and pharmaceuticals'],['Australia']
11139,https://modernslaveryregister.gov.au/statements/11139/,17/02/2023 15:46,['FUTURITY INVESTMENT GROUP LIMITED (21 087 648 879)'],0-99M,"['Financial, insurance and real estate activities']",['Australia']
11142,https://modernslaveryregister.gov.au/statements/11142/,17/02/2023 15:38,"['AGL ELECTRICITY (VIC) PTY LIMITED (62 070 182 099), AGL Generation Holdco Pty Ltd (46 155 768 291), AGL HP1 PTY LIMITED (86 080 429 901), AGL HP1 PTY LIMITED & AGL HP2 PTY LIMITED & AGL HP3 PTY LIMITED (86 076 691 481), AGL LOY YANG PTY LTD (62 077 985 758), AGL MACQUARIE PTY LIMITED (18 167 859 494), AGL RETAIL ENERGY LIMITED (21 074 839 464), AGL SALES PTY LIMITED (88 090 538 337), AGL SOUTH AUSTRALIA PTY LIMITED (49 091 105 092), AGL WHOLESALE GAS LIMITED (26 072 948 504), LYP PARTNER 1 PTY LTD & LYP PARTNER 4 BV & LYP Partner 2 Pty Ltd & LYP Partner 3 Pty Ltd (80 716 340 603), PERTH ENERGY HOLDINGS PTY. LTD. (20 611 228 221), PERTH ENERGY PTY LTD (39 087 386 445), POWERDIRECT PTY LTD (28 067 609 803), SEGH PTY LTD (66 604 691 867), SUSTAINABLE BUSINESS ENERGY SOLUTIONS PTY LTD (21 131 625 600), VICTORIAN ENERGY PTY LIMITED (97 069 892 379)']",1BN+,"['Utilities: gas, water and electricity\nInformation technology and telecommunication']",['Australia']
11143,https://modernslaveryregister.gov.au/statements/11143/,17/02/2023 15:48,['McMillan Shakespeare Limited (74 107 233 983)'],500-600M,"['Financial, insurance and real estate activities']",['Australia']
